client_id,process_step,Variation,time_diff_seconds
4444551,4,Control,30.000000000000004
4444562,4,Control,139.0
4444742,4,Test,85.0
4445140,4,Test,34.0
4445535,4,Control,104.0
4445887,4,Control,93.0
4446011,4,Control,322.0
4446389,4,Test,22.0
4446711,4,Control,174.0
4446745,4,Test,66.0
4446759,4,Test,266.0
4447050,4,Control,0.0
4447192,4,Control,84.0
4447213,4,Test,178.0
4447493,4,Control,87.0
4447602,4,Test,28.0
4447831,4,Test,15.000000000000002
4448053,4,Test,0.0
4448196,4,Test,33.0
4448582,4,Test,33.0
4448805,4,Control,189.0
4449226,4,Control,52.0
4449333,4,Test,19.0
4449592,4,Test,152.0
4450022,4,Control,204.0
4450104,4,Control,189.0
4450397,4,Control,199.0
4450530,4,Test,150.0
4450581,4,Test,69.0
4450932,4,Test,145.0
4451169,4,Control,58.00000000000001
4451377,4,Test,154.0
4451425,4,Control,44.0
4452301,4,Test,20.0
4452569,4,Test,297.0
4453506,4,Test,16.0
4453547,4,Control,0.0
4453835,4,Test,31.000000000000004
4454345,4,Control,36.0
4454797,4,Control,81.0
4455114,4,Test,22.0
4455369,4,Test,22.0
4455559,4,Control,161.0
4455914,4,Test,263.0
4456564,4,Test,66.0
4456845,4,Control,171.0
4456851,4,Test,37.0
4457078,4,Test,163.0
4457807,4,Test,31.000000000000004
4458772,4,Test,302.0
4458887,4,Test,106.0
4459390,4,Test,184.0
4459434,4,Test,18.0
4460301,4,Test,25.0
4461907,4,Control,122.00000000000001
4462432,4,Test,143.0
4462513,4,Test,81.0
4462768,4,Test,96.0
4463047,4,Test,85.0
4463288,4,Control,41.0
4464275,4,Test,90.0
4464535,4,Test,76.0
4464722,4,Test,29.000000000000004
4465005,4,Control,0.0
4465200,4,Test,48.0
4465442,4,Test,154.0
4465663,4,Control,164.0
4465770,4,Control,23.0
4466183,4,Control,142.0
4467317,4,Test,62.00000000000001
4467366,4,Control,213.0
4467885,4,Control,117.00000000000001
4468051,4,Control,18.0
4468190,4,Test,85.0
4468636,4,Test,0.0
4468780,4,Control,214.0
4469087,4,Control,84.0
4469170,4,Control,82.0
4469222,4,Control,62.00000000000001
4469300,4,Test,0.0
4469398,4,Control,175.0
4469697,4,Control,48.0
4470019,4,Test,0.0
4470020,4,Control,136.0
4471192,4,Control,226.0
4471245,4,Test,36.0
4471612,4,Control,108.0
4471620,4,Test,314.0
4472004,4,Control,193.0
4472483,4,Test,28.0
4473025,4,Test,227.0
4473191,4,Control,79.0
4473377,4,Control,56.0
4473543,4,Test,48.0
4473931,4,Control,200.0
4473948,4,Control,150.0
4473962,4,Control,57.0
4473990,4,Control,190.0
4474374,4,Control,28.0
4474393,4,Control,71.0
4474416,4,Control,29.000000000000004
4474615,4,Test,54.0
4474748,4,Control,90.0
4474897,4,Test,19.0
4474898,4,Control,280.0
4474907,4,Test,21.0
4474993,4,Test,67.0
4475114,4,Test,22.0
4475357,4,Control,109.0
4475433,4,Test,25.0
4475466,4,Test,95.0
4475862,4,Test,39.0
4476213,4,Test,28.0
4476473,4,Test,44.0
4476507,4,Test,25.0
4476550,4,Test,16.0
4476926,4,Test,0.0
4476976,4,Test,271.0
4477456,4,Control,178.0
4477654,4,Test,43.0
4477890,4,Test,32.0
4477919,4,Test,141.0
4478331,4,Control,192.0
4478909,4,Test,60.00000000000001
4479820,4,Test,167.0
4479851,4,Control,130.0
4480002,4,Control,14.0
4480133,4,Control,148.0
4481489,4,Test,64.0
4481563,4,Test,169.0
4481832,4,Control,29.000000000000004
4481852,4,Test,32.0
4482137,4,Control,55.0
4482250,4,Test,37.0
4482916,4,Test,219.0
4483412,4,Test,56.0
4483474,4,Test,25.0
4483507,4,Control,125.00000000000001
4483567,4,Test,22.0
4484976,4,Test,86.0
4485249,4,Control,90.0
4485581,4,Test,34.0
4486322,4,Control,23.0
4486410,4,Test,141.0
4486685,4,Test,299.0
4487376,4,Control,147.0
4487758,4,Control,154.0
4487774,4,Test,261.0
4487800,4,Test,229.00000000000003
4487878,4,Control,38.0
4488084,4,Control,25.0
4488610,4,Test,129.0
4488611,4,Control,149.0
4488919,4,Control,18.0
4488934,4,Test,128.0
4489310,4,Test,57.0
4489429,4,Control,27.0
4489530,4,Test,25.0
4490765,4,Control,284.0
4490836,4,Control,98.0
4490901,4,Control,52.0
4490987,4,Test,265.0
4491046,4,Control,326.0
4491505,4,Control,34.0
4491592,4,Test,113.0
4493022,4,Test,38.0
4493114,4,Control,60.00000000000001
4493570,4,Control,77.0
4493573,4,Test,88.0
4494169,4,Test,315.0
4494220,4,Test,209.0
4494333,4,Test,27.0
4494336,4,Control,31.000000000000004
4494418,4,Test,71.0
4494555,4,Test,246.0
4494718,4,Control,69.0
4495031,4,Control,0.0
4495039,4,Test,165.0
4495799,4,Control,52.0
4495887,4,Test,140.0
4495996,4,Test,29.000000000000004
4496177,4,Control,33.0
4496404,4,Control,51.0
4496752,4,Test,215.0
4497754,4,Control,224.0
4498441,4,Test,156.0
4498691,4,Test,32.0
4498712,4,Control,66.0
4498925,4,Test,57.0
4499048,4,Test,140.0
4499306,4,Test,147.0
4499343,4,Control,50.0
4499654,4,Test,16.0
4499745,4,Control,175.0
4499814,4,Test,18.0
4499901,4,Test,34.0
4500109,4,Test,64.0
4500155,4,Test,84.0
4500258,4,Test,159.0
4500339,4,Control,148.0
4500691,4,Test,74.0
4501407,4,Test,16.0
4501424,4,Control,181.0
4501679,4,Control,22.0
4502307,4,Test,314.0
4502426,4,Control,123.00000000000001
4502448,4,Test,14.0
4502479,4,Control,29.000000000000004
4502846,4,Control,166.0
4503048,4,Test,179.0
4503097,4,Control,72.0
4503102,4,Test,143.0
4503213,4,Test,52.0
4503254,4,Control,63.00000000000001
4503636,4,Test,22.0
4503918,4,Control,0.0
4504059,4,Control,0.0
4504578,4,Test,31.000000000000004
4504614,4,Control,148.0
4504903,4,Control,70.0
4505692,4,Test,24.0
4506207,4,Control,30.000000000000004
4506445,4,Test,64.0
4506484,4,Test,130.0
4506609,4,Control,56.0
4506908,4,Control,70.0
4507502,4,Test,28.0
4507678,4,Test,21.0
4507847,4,Test,52.0
4508245,4,Control,57.0
4508628,4,Test,49.0
4508825,4,Control,93.0
4508836,4,Control,94.0
4508854,4,Test,19.0
4509405,4,Control,29.000000000000004
4511257,4,Control,118.00000000000001
4512238,4,Control,325.0
4512339,4,Control,55.0
4513466,4,Test,290.0
4513475,4,Control,22.0
4513721,4,Test,23.0
4514081,4,Test,0.0
4514170,4,Test,184.0
4514267,4,Test,60.00000000000001
4514342,4,Control,94.0
4514556,4,Control,95.0
4514596,4,Control,145.0
4514754,4,Control,50.0
4514762,4,Control,112.0
4514930,4,Test,40.0
4515143,4,Control,39.0
4515670,4,Control,37.0
4515949,4,Test,167.0
4515989,4,Control,63.00000000000001
4516111,4,Test,76.0
4516267,4,Control,47.0
4516293,4,Test,85.0
4516576,4,Control,61.00000000000001
4516606,4,Control,228.0
4517591,4,Control,14.0
4518019,4,Control,231.00000000000003
4518751,4,Test,25.0
4519160,4,Control,57.0
4519203,4,Test,55.0
4519687,4,Test,35.0
4519721,4,Test,134.0
4519869,4,Test,135.0
4519913,4,Control,93.0
4520087,4,Control,85.0
4521176,4,Control,86.0
4521968,4,Test,17.0
4522046,4,Test,44.0
4522579,4,Test,92.0
4522785,4,Test,0.0
4523387,4,Control,33.0
4523729,4,Test,0.0
4524761,4,Control,25.0
4524801,4,Control,0.0
4524806,4,Test,67.0
4524845,4,Test,54.0
4525165,4,Test,84.0
4525231,4,Test,76.0
4525489,4,Test,59.00000000000001
4525663,4,Test,43.0
4525690,4,Control,154.0
4525754,4,Test,83.0
4526050,4,Control,261.0
4526173,4,Test,17.0
4526584,4,Test,26.0
4526665,4,Test,125.00000000000001
4527394,4,Test,122.00000000000001
4527564,4,Test,21.0
4528205,4,Test,0.0
4528533,4,Test,33.0
4529371,4,Control,83.0
4529653,4,Control,49.0
4530020,4,Control,140.0
4530050,4,Test,69.0
4530313,4,Test,35.0
4530402,4,Test,36.0
4530453,4,Test,80.0
4530468,4,Control,129.0
4531279,4,Test,40.0
4532223,4,Control,81.0
4532488,4,Control,71.0
4532572,4,Test,49.0
4532705,4,Control,95.0
4532949,4,Control,40.0
4533293,4,Test,57.0
4533589,4,Test,0.0
4534403,4,Control,0.0
4534750,4,Control,27.0
4535115,4,Control,78.0
4535743,4,Test,15.000000000000002
4535988,4,Control,120.00000000000001
4536493,4,Control,153.0
4536541,4,Test,72.0
4536542,4,Test,229.00000000000003
4536566,4,Control,0.0
4537279,4,Control,49.0
4537316,4,Test,0.0
4537456,4,Control,0.0
4537483,4,Test,204.0
4537793,4,Test,21.0
4537923,4,Test,35.0
4537934,4,Test,21.0
4538037,4,Test,228.0
4538401,4,Test,234.0
4538908,4,Test,71.0
4539061,4,Control,298.0
4539094,4,Test,15.000000000000002
4539299,4,Control,126.0
4539371,4,Control,244.00000000000003
4539437,4,Test,166.0
4539624,4,Control,135.0
4540109,4,Test,32.0
4540897,4,Test,46.0
4541036,4,Test,18.0
4541045,4,Test,168.0
4541117,4,Control,55.0
4541268,4,Control,47.0
4541475,4,Control,292.0
4541952,4,Control,49.0
4542043,4,Control,85.0
4542144,4,Control,0.0
4542331,4,Control,32.0
4542413,4,Test,330.0
4542546,4,Control,57.0
4542791,4,Test,72.0
4543586,4,Test,76.0
4543597,4,Test,31.000000000000004
4543625,4,Test,23.0
4543846,4,Test,45.0
4543902,4,Test,0.0
4543944,4,Test,26.0
4543984,4,Test,46.0
4545467,4,Control,64.0
4545646,4,Test,20.0
4546017,4,Test,23.0
4546489,4,Control,314.0
4547552,4,Control,35.0
4548139,4,Control,132.0
4548420,4,Control,124.00000000000001
4548464,4,Test,62.00000000000001
4548780,4,Control,89.0
4549029,4,Test,0.0
4549340,4,Test,75.0
4549830,4,Control,39.0
4549862,4,Test,38.0
4550308,4,Test,71.0
4550637,4,Control,223.0
4550754,4,Test,23.0
4550878,4,Test,182.0
4551428,4,Test,58.00000000000001
4551451,4,Control,44.0
4551472,4,Test,231.0
4551629,4,Test,35.0
4551917,4,Test,60.00000000000001
4551995,4,Test,199.0
4552390,4,Test,25.0
4552746,4,Test,27.0
4553478,4,Test,40.0
4553704,4,Test,38.0
4554272,4,Control,63.00000000000001
4554482,4,Control,42.0
4554556,4,Test,28.0
4555156,4,Control,65.0
4555363,4,Test,20.0
4555479,4,Control,17.0
4555516,4,Test,127.0
4555837,4,Test,31.000000000000004
4555946,4,Test,38.0
4556323,4,Test,116.0
4556466,4,Control,176.0
4556540,4,Control,151.0
4557006,4,Test,0.0
4557744,4,Control,46.0
4557771,4,Control,66.0
4557803,4,Test,26.0
4557994,4,Test,33.0
4558582,4,Control,0.0
4558622,4,Control,90.0
4559044,4,Test,49.0
4559200,4,Control,0.0
4559767,4,Test,44.0
4559825,4,Test,29.000000000000004
4559890,4,Test,123.00000000000001
4560132,4,Control,49.0
4560708,4,Test,29.000000000000004
4561306,4,Control,29.000000000000004
4561584,4,Control,149.0
4561742,4,Control,35.0
4561971,4,Test,0.0
4562463,4,Control,298.0
4562878,4,Test,25.0
4563407,4,Test,61.00000000000001
4563966,4,Control,71.0
4564121,4,Test,194.0
4564157,4,Test,98.0
4564481,4,Test,57.0
4565303,4,Control,60.00000000000001
4565623,4,Control,304.0
4565716,4,Test,94.0
4565786,4,Test,330.0
4565926,4,Control,29.000000000000004
4566615,4,Test,47.0
4567471,4,Test,53.0
4567551,4,Test,248.00000000000003
4568193,4,Control,38.0
4568422,4,Control,38.0
4569058,4,Test,62.00000000000001
4569203,4,Control,79.0
4569442,4,Control,18.0
4569606,4,Control,88.0
4570044,4,Test,149.0
4570615,4,Control,0.0
4570643,4,Control,63.00000000000001
4570653,4,Control,41.0
4571116,4,Test,32.0
4571650,4,Test,40.0
4571808,4,Test,36.0
4572106,4,Test,27.0
4572528,4,Control,80.0
4572747,4,Control,108.0
4574151,4,Test,0.0
4574516,4,Control,0.0
4574884,4,Test,30.000000000000004
4575080,4,Test,22.0
4575419,4,Test,104.0
4575555,4,Control,109.0
4575874,4,Test,43.0
4575997,4,Control,45.0
4576237,4,Control,162.0
4576728,4,Test,108.0
4576979,4,Control,0.0
4576989,4,Control,48.0
4577049,4,Control,36.0
4577208,4,Control,41.0
4577314,4,Control,102.0
4577534,4,Test,0.0
4578251,4,Control,74.0
4578494,4,Test,63.00000000000001
4578710,4,Control,71.0
4578721,4,Control,54.0
4578988,4,Control,37.0
4579385,4,Test,76.0
4579542,4,Control,108.0
4579996,4,Test,104.0
4580091,4,Control,52.0
4580336,4,Test,5.0
4580804,4,Control,55.0
4581040,4,Test,28.0
4581207,4,Control,52.0
4581224,4,Control,67.0
4581301,4,Test,16.0
4581365,4,Test,51.0
4581609,4,Control,0.0
4582095,4,Test,42.0
4582201,4,Control,89.0
4582260,4,Test,16.0
4582506,4,Control,42.0
4582528,4,Test,16.0
4582770,4,Test,100.0
4582821,4,Control,124.00000000000001
4582892,4,Control,116.00000000000001
4582944,4,Test,69.0
4583214,4,Control,35.0
4583892,4,Test,185.0
4584184,4,Test,59.0
4584200,4,Control,140.0
4585186,4,Test,71.0
4585362,4,Control,212.0
4585909,4,Control,77.0
4587107,4,Control,73.0
4587564,4,Test,35.0
4588065,4,Test,26.0
4589107,4,Test,113.0
4589317,4,Test,73.0
4589823,4,Control,127.0
4590122,4,Control,119.00000000000001
4590197,4,Test,88.0
4590302,4,Test,30.000000000000004
4590361,4,Control,0.0
4590365,4,Test,97.0
4590615,4,Test,19.0
4590672,4,Control,27.0
4590720,4,Control,207.0
4590842,4,Control,67.0
4591997,4,Test,40.0
4592177,4,Control,77.0
4592284,4,Control,104.0
4592404,4,Control,112.0
4592870,4,Control,71.0
4593085,4,Test,98.0
4593779,4,Test,193.0
4593960,4,Control,0.0
4594586,4,Test,60.00000000000001
4596170,4,Test,15.000000000000002
4597304,4,Control,197.0
4597538,4,Test,20.0
4597626,4,Control,222.0
4597628,4,Control,67.0
4597881,4,Test,39.0
4597974,4,Test,72.0
4598217,4,Control,24.0
4598246,4,Control,23.0
4598303,4,Test,261.0
4598396,4,Control,65.0
4598472,4,Test,43.0
4599161,4,Control,154.0
4599448,4,Control,85.0
4599587,4,Test,117.00000000000001
4599654,4,Control,0.0
4600084,4,Test,41.0
4600195,4,Test,52.0
4600257,4,Test,262.0
4600907,4,Control,0.0
4601112,4,Control,138.0
4601113,4,Test,0.0
4601207,4,Test,133.0
4601310,4,Test,88.0
4601508,4,Test,275.0
4601555,4,Test,92.0
4601637,4,Test,26.0
4601698,4,Test,82.0
4602203,4,Test,27.0
4602770,4,Control,248.0
4602948,4,Test,139.0
4603360,4,Test,278.0
4604034,4,Test,56.0
4604126,4,Test,148.0
4604208,4,Control,31.000000000000004
4604287,4,Control,52.0
4604763,4,Test,24.0
4605001,4,Test,69.0
4605468,4,Control,78.0
4605489,4,Test,262.0
4605889,4,Control,81.0
4606865,4,Test,13.0
4607987,4,Control,78.0
4608096,4,Control,52.0
4608190,4,Control,82.0
4608421,4,Test,25.0
4608432,4,Control,39.0
4608580,4,Control,37.0
4609085,4,Test,40.0
4609139,4,Control,69.0
4609176,4,Test,35.0
4609253,4,Test,37.0
4609295,4,Test,50.0
4610520,4,Control,33.0
4610764,4,Test,0.0
4611667,4,Test,40.0
4611769,4,Test,0.0
4611974,4,Test,28.0
4612340,4,Control,122.00000000000001
4612805,4,Test,50.0
4612856,4,Test,296.0
4613101,4,Test,254.00000000000003
4613465,4,Control,108.0
4613757,4,Test,38.0
4614059,4,Control,84.0
4614469,4,Test,19.0
4614986,4,Test,258.0
4615484,4,Test,18.0
4615840,4,Control,110.0
4616062,4,Test,24.0
4616722,4,Test,21.0
4617245,4,Control,204.0
4617343,4,Control,26.0
4617382,4,Test,0.0
4618753,4,Test,166.0
4619869,4,Test,47.0
4620465,4,Test,93.0
4620546,4,Test,83.0
4620698,4,Test,28.0
4620864,4,Control,40.0
4621025,4,Test,111.0
4621128,4,Control,203.0
4621231,4,Control,118.00000000000001
4622079,4,Test,44.0
4622256,4,Control,31.000000000000004
4622355,4,Test,111.0
4622774,4,Control,204.0
4622994,4,Control,123.0
4623083,4,Test,43.0
4623367,4,Control,97.0
4623785,4,Test,37.0
4625121,4,Control,76.0
4625714,4,Control,141.0
4626329,4,Test,73.0
4626515,4,Test,138.0
4626790,4,Control,296.0
4627033,4,Control,124.0
4627062,4,Test,35.0
4627237,4,Test,264.0
4627514,4,Test,52.0
4627868,4,Control,92.0
4627932,4,Control,163.0
4628731,4,Control,123.00000000000001
4628890,4,Control,121.00000000000001
4628926,4,Control,71.0
4629178,4,Control,105.0
4629372,4,Test,28.0
4629381,4,Control,26.0
4629942,4,Control,117.0
4630285,4,Control,145.0
4630332,4,Control,246.00000000000003
4630395,4,Control,32.0
4630439,4,Test,19.0
4630890,4,Test,114.0
4630942,4,Test,309.0
4630949,4,Test,27.0
4630971,4,Test,33.0
4631341,4,Test,50.0
4631704,4,Test,82.0
4631757,4,Control,0.0
4631763,4,Test,110.0
4631808,4,Test,42.0
4631825,4,Control,137.0
4631957,4,Test,41.0
4632248,4,Test,45.0
4632537,4,Control,61.00000000000001
4632590,4,Test,42.0
4632690,4,Control,108.0
4632746,4,Test,42.0
4632974,4,Test,210.0
4633166,4,Control,111.0
4633561,4,Control,73.0
4633937,4,Control,120.00000000000001
4633944,4,Test,104.0
4634003,4,Test,29.000000000000004
4634966,4,Control,0.0
4635161,4,Control,31.000000000000004
4635200,4,Control,73.0
4635518,4,Control,0.0
4636037,4,Test,103.0
4636585,4,Test,189.0
4636910,4,Control,90.0
4637244,4,Test,91.0
4637373,4,Test,24.0
4637790,4,Test,94.0
4638142,4,Control,303.0
4638153,4,Control,97.0
4638437,4,Test,76.0
4638445,4,Control,59.00000000000001
4638554,4,Test,56.0
4639609,4,Control,115.00000000000001
4639816,4,Test,17.0
4639855,4,Test,27.0
4640118,4,Control,50.0
4640877,4,Test,26.0
4641060,4,Test,175.0
4641084,4,Control,59.00000000000001
4641800,4,Test,20.0
4641906,4,Control,144.0
4641950,4,Test,0.0
4642256,4,Test,37.0
4642975,4,Test,57.0
4643144,4,Control,0.0
4643285,4,Test,21.0
4643327,4,Test,120.00000000000001
4643495,4,Control,25.0
4643715,4,Test,15.000000000000002
4643957,4,Control,45.0
4644036,4,Test,64.0
4644757,4,Test,283.0
4644874,4,Test,129.0
4645328,4,Control,123.0
4645530,4,Test,166.0
4645579,4,Test,96.0
4645740,4,Control,59.00000000000001
4646433,4,Control,48.0
4646520,4,Test,32.0
4646536,4,Control,33.0
4646583,4,Control,35.0
4646647,4,Control,122.00000000000001
4647155,4,Control,47.0
4647168,4,Test,70.0
4647577,4,Test,78.0
4647580,4,Control,55.0
4647786,4,Test,50.0
4648093,4,Control,56.0
4648428,4,Test,226.0
4648625,4,Test,0.0
4649308,4,Control,55.0
4649758,4,Test,70.0
4650313,4,Test,139.0
4650836,4,Test,30.000000000000004
4650898,4,Control,15.000000000000002
4652102,4,Test,23.0
4652522,4,Test,97.0
4652540,4,Test,73.0
4652641,4,Control,42.0
4653071,4,Test,24.0
4653174,4,Control,218.0
4653270,4,Control,0.0
4653377,4,Control,181.0
4653780,4,Test,60.00000000000001
4653790,4,Test,28.0
4653962,4,Test,63.00000000000001
4654510,4,Test,26.0
4655007,4,Test,209.0
4655561,4,Control,52.0
4655823,4,Control,53.0
4656328,4,Control,50.0
4656524,4,Test,206.0
4656772,4,Test,67.0
4656898,4,Test,25.0
4657041,4,Test,120.00000000000001
4657177,4,Test,44.0
4657531,4,Test,24.0
4657625,4,Test,16.0
4657797,4,Test,28.0
4657902,4,Test,255.0
4657959,4,Test,45.0
4658117,4,Control,68.0
4658215,4,Test,91.0
4658640,4,Control,51.0
4658967,4,Control,57.0
4659108,4,Control,58.00000000000001
4659695,4,Control,0.0
4659938,4,Test,59.00000000000001
4659948,4,Test,89.0
4660014,4,Test,45.0
4660220,4,Test,33.0
4660530,4,Control,53.0
4660576,4,Control,96.0
4661343,4,Control,108.0
4661376,4,Test,17.0
4661885,4,Control,250.00000000000003
4662124,4,Test,22.0
4662897,4,Test,0.0
4663089,4,Control,44.0
4663381,4,Test,142.0
4663522,4,Test,192.0
4663714,4,Control,153.0
4663835,4,Control,80.0
4663855,4,Control,52.0
4664236,4,Test,43.0
4664368,4,Test,31.000000000000004
4664662,4,Test,18.0
4665224,4,Test,38.0
4665347,4,Control,129.0
4666061,4,Test,309.0
4666350,4,Control,55.0
4666567,4,Control,142.0
4666571,4,Test,41.0
4666767,4,Control,224.0
4666983,4,Test,35.0
4667358,4,Control,21.0
4667506,4,Test,202.0
4667938,4,Test,320.0
4668200,4,Control,160.0
4668762,4,Test,89.0
4668860,4,Test,38.0
4668962,4,Test,300.0
4669016,4,Control,15.000000000000002
4669037,4,Test,18.0
4669127,4,Test,61.00000000000001
4669241,4,Control,86.0
4669560,4,Test,48.0
4670573,4,Control,49.0
4670854,4,Control,121.00000000000001
4670945,4,Test,24.0
4671064,4,Control,52.0
4671070,4,Test,25.0
4671078,4,Control,53.0
4671118,4,Test,15.000000000000002
4671186,4,Control,155.0
4671619,4,Control,20.0
4672205,4,Test,59.00000000000001
4672628,4,Test,27.0
4672667,4,Control,0.0
4672784,4,Control,47.0
4672906,4,Test,76.0
4672923,4,Test,33.0
4673025,4,Test,42.0
4673092,4,Test,272.0
4673510,4,Test,175.0
4674375,4,Control,32.0
4674490,4,Test,32.0
4674728,4,Control,146.0
4674788,4,Control,89.0
4674924,4,Test,97.0
4675073,4,Control,0.0
4675093,4,Control,208.0
4675164,4,Control,144.0
4675494,4,Test,278.0
4675706,4,Test,50.0
4675712,4,Test,35.0
4676691,4,Test,75.0
4676782,4,Control,0.0
4676984,4,Control,21.0
4676997,4,Control,27.0
4677226,4,Test,28.0
4677975,4,Test,38.0
4677986,4,Test,111.0
4678085,4,Test,41.0
4678867,4,Test,0.0
4678997,4,Test,29.000000000000004
4679130,4,Control,48.0
4679194,4,Control,106.0
4679420,4,Test,47.0
4680798,4,Test,16.0
4680935,4,Control,16.0
4681026,4,Control,67.0
4681050,4,Test,58.00000000000001
4681062,4,Test,78.0
4681159,4,Test,40.0
4681498,4,Control,130.0
4681687,4,Test,60.00000000000001
4681803,4,Control,22.0
4682082,4,Control,45.0
4682715,4,Control,126.00000000000001
4683103,4,Control,28.0
4683202,4,Test,29.000000000000004
4683581,4,Test,32.0
4684105,4,Test,138.0
4684324,4,Control,47.0
4684538,4,Test,84.0
4684639,4,Test,28.0
4684892,4,Test,23.0
4685022,4,Control,0.0
4685092,4,Test,72.0
4686288,4,Test,17.0
4686384,4,Test,288.0
4686520,4,Test,96.0
4686722,4,Test,20.0
4686729,4,Control,47.0
4687142,4,Test,34.0
4687647,4,Test,50.0
4687894,4,Control,0.0
4687902,4,Control,290.0
4688121,4,Control,123.00000000000001
4688123,4,Control,24.0
4688729,4,Test,107.0
4689021,4,Control,77.0
4689285,4,Test,37.0
4689383,4,Test,126.00000000000001
4689536,4,Test,221.0
4689809,4,Test,28.0
4689869,4,Control,124.00000000000001
4690077,4,Test,209.0
4690123,4,Control,77.0
4690278,4,Control,37.0
4690720,4,Test,13.0
4690774,4,Test,27.0
4690966,4,Test,28.0
4691601,4,Control,60.00000000000001
4691653,4,Control,19.0
4692455,4,Control,43.0
4692937,4,Test,24.0
4693609,4,Test,0.0
4694447,4,Control,0.0
4694711,4,Control,306.0
4695473,4,Test,184.0
4695496,4,Control,104.0
4695572,4,Test,43.0
4695726,4,Control,106.0
4696377,4,Control,325.0
4696610,4,Control,64.0
4697196,4,Test,39.0
4697556,4,Test,64.0
4697807,4,Test,23.0
4698491,4,Control,46.0
4698689,4,Control,28.0
4698803,4,Control,133.0
4699152,4,Test,30.000000000000004
4699195,4,Test,26.0
4699642,4,Control,193.0
4699897,4,Test,58.00000000000001
4699965,4,Control,116.00000000000001
4700175,4,Control,38.0
4700269,4,Control,64.0
4700338,4,Control,25.0
4700399,4,Control,170.0
4700777,4,Control,65.0
4701167,4,Control,62.00000000000001
4701250,4,Control,37.0
4701269,4,Test,25.0
4701664,4,Control,71.0
4701679,4,Test,253.00000000000003
4701896,4,Test,26.0
